,GasLimit,GasUsage,Value,Method,Args
22,61547,46547 (75.63%),0 Ether ($0.00) ,transfer,"[['address', '0xC7d98D5c92FA6D24d8FDA344133B994C73030C07'], ['uint256', '1208'], ['', ' 0xcd8bf69ad65c5158f0cfaa599bbf90d7f4b52bb0']]"
23,44393,44393 (100%),0.24 Ether  ($426.91) ,Transfer,"[['', ' 0xcd8bf69ad65c5158f0cfaa599bbf90d7f4b52bb0']]"
24,44393,44393 (100%),0.12 Ether  ($213.45) ,Transfer,"[['', ' 0xcd8bf69ad65c5158f0cfaa599bbf90d7f4b52bb0']]"
25,50000,44393 (88.79%),0.12 Ether  ($213.45) ,Transfer,"[['', ' 0xcd8bf69ad65c5158f0cfaa599bbf90d7f4b52bb0']]"
26,32117,32117 (100%),0 Ether ($0.00) ,setPrices,"[['uint256', '1'], ['uint256', '1']]"
27,100000,59601 (59.6%),0.00000000002 Ether  (< $0.000001) ,Transfer,"[['', ' 0xcd8bf69ad65c5158f0cfaa599bbf90d7f4b52bb0']]"
28,100000,32309 (32.31%),0 Ether ($0.00) ,setPrices,"[['uint256', '240000000000000'], ['uint256', '1']]"
29,32309,32309 (100%),0 Ether ($0.00) ,setPrices,"[['uint256', '1'], ['uint256', '240000000000000']]"
30,70000,44393 (63.42%),0.12 Ether  ($213.45) ,Transfer,"[['', ' 0xcd8bf69ad65c5158f0cfaa599bbf90d7f4b52bb0']]"
31,32373,32373 (100%),0 Ether ($0.00) ,setPrices,"[['uint256', '1'], ['uint256', '100000000000000']]"
32,60000,44393 (73.99%),0.1 Ether  ($177.93) ,Transfer,"[['', ' 0xcd8bf69ad65c5158f0cfaa599bbf90d7f4b52bb0']]"
33,44393,44393 (100%),0.1 Ether  ($177.93) ,Transfer,"[['', ' 0xcd8bf69ad65c5158f0cfaa599bbf90d7f4b52bb0']]"
34,44393,44393 (100%),0.05 Ether  ($88.97) ,Transfer,"[['', ' 0xcd8bf69ad65c5158f0cfaa599bbf90d7f4b52bb0']]"
35,35999,22468 (62.41%),0 Ether ($0.00) ,mintToken,"[['uint256', '10000000']]"
36,35999,22098 (61.39%),0 Ether ($0.00) ,setPrices,"[['uint256', '1'], ['uint256', '1']]"
37,61483,61483 (100%),0 Ether ($0.00) ,transfer,"[['address', '0xb0A32E58f203A9Fb2b929C559326c2cF521D8F45'], ['uint256', '100'], ['', ' 0xcd8bf69ad65c5158f0cfaa599bbf90d7f4b52bb0']]"
38,44393,44393 (100%),0.2 Ether  ($355.86) ,Transfer,"[['', ' 0xcd8bf69ad65c5158f0cfaa599bbf90d7f4b52bb0']]"
39,46547,46547 (100%),0 Ether ($0.00) ,transfer,"[['address', '0xC7d98D5c92FA6D24d8FDA344133B994C73030C07'], ['uint256', '40000'], ['', ' 0xcd8bf69ad65c5158f0cfaa599bbf90d7f4b52bb0']]"
40,61483,61483 (100%),0 Ether ($0.00) ,transfer,"[['address', '0xb4851162b6a3f2EE5d03931054a1314439009d92'], ['uint256', '500'], ['', ' 0xcd8bf69ad65c5158f0cfaa599bbf90d7f4b52bb0']]"
41,61547,61547 (100%),0 Ether ($0.00) ,transfer,"[['address', '0x207845CDc86b8a4377C9A0F49C1325fBcAfE0060'], ['uint256', '125000'], ['', ' 0xcd8bf69ad65c5158f0cfaa599bbf90d7f4b52bb0']]"
42,61547,61547 (100%),0 Ether ($0.00) ,transfer,"[['address', '0x286189Be67509d0942054D330c0DE8FC3D4A8c6a'], ['uint256', '15000'], ['', ' 0xcd8bf69ad65c5158f0cfaa599bbf90d7f4b52bb0']]"
43,61547,61547 (100%),0 Ether ($0.00) ,transfer,"[['address', '0x44F84b6FF8ABf0BCA3cC0601152906E25D9c4820'], ['uint256', '11000'], ['', ' 0xcd8bf69ad65c5158f0cfaa599bbf90d7f4b52bb0']]"
44,61547,61547 (100%),0 Ether ($0.00) ,transfer,"[['address', '0x87B926dc8E5782C54CDEF1A9e9F39AE5D53de95b'], ['uint256', '10000'], ['', ' 0xcd8bf69ad65c5158f0cfaa599bbf90d7f4b52bb0']]"
45,61611,61611 (100%),0 Ether ($0.00) ,transfer,"[['address', '0xB17E748fe7e349805118C91055730a1423a784E6'], ['uint256', '125000'], ['', ' 0xcd8bf69ad65c5158f0cfaa599bbf90d7f4b52bb0']]"
46,61547,61547 (100%),0 Ether ($0.00) ,transfer,"[['address', '0x4029754F4E22659A763E847c441CE691c3BA1B3c'], ['uint256', '20000'], ['', ' 0xcd8bf69ad65c5158f0cfaa599bbf90d7f4b52bb0']]"
47,46547,46547 (100%),0 Ether ($0.00) ,transfer,"[['address', '0x286189Be67509d0942054D330c0DE8FC3D4A8c6a'], ['uint256', '12000'], ['', ' 0xcd8bf69ad65c5158f0cfaa599bbf90d7f4b52bb0']]"
48,61547,61547 (100%),0 Ether ($0.00) ,transfer,"[['address', '0xF0e8916529D7A5cB2559bAB24999530E437479fB'], ['uint256', '8000'], ['', ' 0xcd8bf69ad65c5158f0cfaa599bbf90d7f4b52bb0']]"
49,61547,61547 (100%),0 Ether ($0.00) ,transfer,"[['address', '0xe325eD70168efEdA47F26047F4d20D435c78f53c'], ['uint256', '30000'], ['', ' 0xcd8bf69ad65c5158f0cfaa599bbf90d7f4b52bb0']]"
50,46547,46547 (100%),0 Ether ($0.00) ,transfer,"[['address', '0xe600a6958874991479c9dfcEAd4340Ae43963334'], ['uint256', '300000'], ['', ' 0xcd8bf69ad65c5158f0cfaa599bbf90d7f4b52bb0']]"
51,117000,31375 (26.82%),0 Ether ($0.00) ,Transfer,"[['', ' 0xcd8bf69ad65c5158f0cfaa599bbf90d7f4b52bb0']]"
52,92224,61483 (66.67%),0 Ether ($0.00) ,transfer,"[['address', '0xa000C909C7ffadFA11E8761c2160A4c35602900e'], ['uint256', '12000'], ['', ' 0xcd8bf69ad65c5158f0cfaa599bbf90d7f4b52bb0']]"
53,210000,31375 (14.94%),0 Ether ($0.00) ,Transfer,"[['', ' 0xcd8bf69ad65c5158f0cfaa599bbf90d7f4b52bb0']]"
54,100000,31375 (31.38%),0 Ether ($0.00) ,Transfer,"[['', ' 0xcd8bf69ad65c5158f0cfaa599bbf90d7f4b52bb0']]"
55,46483,46483 (100%),0 Ether ($0.00) ,transfer,"[['address', '0xa000C909C7ffadFA11E8761c2160A4c35602900e'], ['uint256', '12000'], ['', ' 0xcd8bf69ad65c5158f0cfaa599bbf90d7f4b52bb0']]"
56,187200,46483 (24.83%),0 Ether ($0.00) ,transfer,"[['address', '0x7b663aE11bB61a591c75E7D0E4162Ddf54c49eeF'], ['uint256', '200'], ['', ' 0xcd8bf69ad65c5158f0cfaa599bbf90d7f4b52bb0']]"
57,46547,46547 (100%),0 Ether ($0.00) ,transfer,"[['address', '0x44F84b6FF8ABf0BCA3cC0601152906E25D9c4820'], ['uint256', '11000'], ['', ' 0xcd8bf69ad65c5158f0cfaa599bbf90d7f4b52bb0']]"
58,92320,46547 (50.42%),0 Ether ($0.00) ,transfer,"[['address', '0x45DfF7BA114c64ba75af8E81635eaaD28a9C14f5'], ['uint256', '8000'], ['', ' 0xcd8bf69ad65c5158f0cfaa599bbf90d7f4b52bb0']]"
59,61547,61547 (100%),0 Ether ($0.00) ,transfer,"[['address', '0x37069655E9b6D4eCC0746560E2c5d7749336Fa94'], ['uint256', '6000'], ['', ' 0xcd8bf69ad65c5158f0cfaa599bbf90d7f4b52bb0']]"
60,67555,45037 (66.67%),0.24 Ether  ($427.33) ,buy,"[['', ' 0xcd8bf69ad65c5158f0cfaa599bbf90d7f4b52bb0']]"
61,32629,32629 (100%),0 Ether ($0.00) ,setPrices,"[['uint256', '90000000000000'], ['uint256', '100000000000000']]"
62,50000, 24643 (49.29%),0 Ether ($0.00) ,transfer,"[['address', '0x46B869553Ab68AC821D664ffE171d771d79A8970'], ['uint256', '19292500']]"
63,65699,65699 (100%),0 Ether ($0.00) ,transfer,"[['address', '0x46B869553Ab68AC821D664ffE171d771d79A8970'], ['uint256', '292500'], ['', ' 0xcd8bf69ad65c5158f0cfaa599bbf90d7f4b52bb0']]"
64,50699,50699 (100%),0 Ether ($0.00) ,transfer,"[['address', '0x46B869553Ab68AC821D664ffE171d771d79A8970'], ['uint256', '1000000'], ['', ' 0xcd8bf69ad65c5158f0cfaa599bbf90d7f4b52bb0']]"
65,50687,50687 (100%),0 Ether ($0.00) ,transfer,"[['address', '0x42CEE7DD9B47C2ceE35ca996a712E8c99471d46f'], ['uint256', '10000'], ['', ' 0xcd8bf69ad65c5158f0cfaa599bbf90d7f4b52bb0']]"
66,21000,21000 (100%),0.1 Ether  ($177.80)  -  [CANCELLED]  ,Transfer,[]
67,50000,50000 (100%),0.1 Ether  ($177.80)  -  [CANCELLED]  ,Transfer,"[['', ' 0xcd8bf69ad65c5158f0cfaa599bbf90d7f4b52bb0']]"
68,51293,51293 (100%),0.1 Ether  ($177.80) ,Transfer,"[['', ' 0xcd8bf69ad65c5158f0cfaa599bbf90d7f4b52bb0']]"
69,51293,51293 (100%),0.1 Ether  ($177.80) ,Transfer,"[['', ' 0xcd8bf69ad65c5158f0cfaa599bbf90d7f4b52bb0']]"
70,200000,35687 (17.84%),0 Ether ($0.00) ,transfer,"[['address', '0xe64cD39Cd5Cc180C9E8C83C8BDE0555b3b1C5228'], ['uint256', '10000'], ['', ' 0xcd8bf69ad65c5158f0cfaa599bbf90d7f4b52bb0']]"
71,200000,50687 (25.34%),0 Ether ($0.00) ,transfer,"[['address', '0x42CEE7DD9B47C2ceE35ca996a712E8c99471d46f'], ['uint256', '5000'], ['', ' 0xcd8bf69ad65c5158f0cfaa599bbf90d7f4b52bb0']]"
72,200000,35699 (17.85%),0 Ether ($0.00) ,transfer,"[['address', '0x42CEE7DD9B47C2ceE35ca996a712E8c99471d46f'], ['uint256', '1287500'], ['', ' 0xcd8bf69ad65c5158f0cfaa599bbf90d7f4b52bb0']]"
